兵役處     | 10908   | 1560
勞工局     | 124424  | 17398
國民住宅處 | 31628   | 1419
地政處     | 50634   | 976
工務局     | 630918  | 71662
市政府     | 885670  | 26410
市議會     | 50782   | 4191
建設局     | 142951  | 10732
捷運工程局 | 618398  | 6852
教育局     | 1828687 | 74848
民政局     | 81721   | 9196
消防局     | 76148   | 5582
環境保護局 | 412539  | 24376
社會局     | 372443  | 25729
衛生局     | 166513  | 3699
警察局     | 457368  | 3400
財政局     | 608842  | 34591
