兵役處     | 16968   | 2987
勞工局     | 225051  | 24596
國民住宅處 | 49449   | 2109
地政處     | 73998   | 1808
工務局     | 1192353 | 143134
市政府     | 1116645 | 25385
市議會     | 85776   | 5454
建設局     | 189502  | 21527
捷運工程局 | 572280  | 10204
教育局     | 2800036 | 212883
民政局     | 95892   | 7759
消防局     | 106814  | 8056
環境保護局 | 721241  | 97279
社會局     | 630940  | 16981
衛生局     | 212074  | 6240
警察局     | 678310  | 11529
財政局     | 970207  | 128626
