兵役處     | 15726   | 2820  
勞工局     | 98794   | 4985  
國民住宅處 | 43757   | 510   
地政處     | 58835   | 716   
工務局     | 746416  | 101172
市政府     | 1094056 | 33914 
市議會     | 49720   | 4824  
建設局     | 193905  | 21869 
捷運工程局 | 1005904 | 73498 
教育局     | 1928941 | 51471 
民政局     | 95362   | 5912  
消防局     | 75231   | 2339  
環境保護局 | 333607  | 19547 
社會局     | 421892  | 24369 
衛生局     | 160679  | 1949  
警察局     | 518818  | 5989  
財政局     | 641377  | 125774
